0,1,2
-1.5681785866462916,-2.0892226432263987,-1.0
-2.275864596045888,-2.091342126460569,-1.0
2.3621429300440675,-2.210529847717222,-1.0
-0.15377569131256852,4.43961486341264,1.0
0.7864203099259905,-1.4850701144659624,-1.0
-1.9190575124315696,-2.2164288504943928,-1.0
2.3058185226956556,-2.2388438503835877,-1.0
1.9381910545050738,-1.8340314365153048,-1.0
1.732030191586278,-1.8018482286546766,-1.0
2.7569863738625076,-2.4276331061394743,-1.0
-1.3038694594394715,-2.0003080930076043,-1.0
3.06982762376402,0.8221419531193335,1.0
-2.958029851314637,1.873786507645591,1.0
2.4309185643841134,-2.2461290050073273,-1.0
-2.1973081051752152,-2.1917107435218504,-1.0
1.3740359781450615,2.4379490765644776,1.0
-2.401773614384408,-1.5593994624801928,-1.0
1.531147068329072,-1.8589036710564535,-1.0
-1.697668836310996,-2.397536099038651,-1.0
-1.7493182456773442,-2.194934121368172,-1.0
-2.632896883471277,-1.0508151872399831,-1.0
1.7382544011992047,-1.925314288667818,-1.0
0.5989131139462547,3.6104293755435997,1.0
-1.272856082798666,-3.484540627364691,-1.0
1.1487644806326447,-1.6542577667233527,-1.0
-2.16142260315941,-2.2050985084818446,-1.0
2.699973692653117,1.0960249813381804,1.0
2.6306929904357528,-2.3656388769682573,-1.0
-3.1529874782099423,-0.14116259924418073,-1.0
-1.3288145758740002,2.009798644022723,1.0
1.4301352890986077,-1.7213013041685437,-1.0
-4.594651822572397,0.29933347035242575,1.0
-2.448822792775142,-1.2197673168807293,-1.0
-2.2172221571056303,-0.8723614102779804,-1.0
1.9900682896009718,-1.9956951043102955,-1.0
2.29854597384357,-2.0089441589207384,-1.0
1.313182132418405,3.059893167539512,1.0
2.703585592995745,1.263466341057102,1.0
2.396758360238851,1.7179621098061153,1.0
-1.9114746184125542,-2.139322428846505,-1.0
-3.0886644383807624,2.7337310210381633,1.0
1.926072455551555,-1.9965437110994193,-1.0
3.316811518946736,0.4916282011312374,1.0
1.8358209687621654,-2.052472053514119,-1.0
-2.0039422794291117,1.4184345377099088,1.0
1.457437588194764,2.4743415763575594,1.0
-2.467502949548141,-0.9024511753125779,-1.0
2.086074149563914,2.0604010925208174,1.0
-1.8132389133116467,-2.9916709983048912,-1.0
1.4889004981805354,2.6442557201098733,1.0
3.27385052711644,-2.549400717552277,-1.0
2.1931046615462577,1.2891062264578341,1.0
-2.489372366935924,-1.7056421701170588,-1.0
2.681887303650469,-2.3505240836538817,-1.0
2.4759845057715637,-2.2240101685289795,-1.0
1.423695656601192,2.4400888521178867,1.0
3.1618298678879224,0.2542053430998623,1.0
-2.068861570095055,-1.2495569885623474,-1.0
2.6855467845493664,0.9977618691161518,1.0
-2.9652828037440164,1.4190943659407131,1.0
-4.154359212785831,1.0381614212135324,1.0
0.7175292035797374,-1.3881227051983074,-1.0
-1.2458617416482825,-3.3319943935083582,-1.0
1.9538096283222277,-1.8826632049914884,-1.0
2.525132747611751,-2.282089043390882,-1.0
2.6350929515241717,1.478968901819889,1.0
1.9849248704670794,2.0535987474844517,1.0
-2.306259856750003,1.0651031604623233,1.0
2.030773597507713,-2.141974029169747,-1.0
1.0136905986257763,-1.5770476815626906,-1.0
-1.1976709006594382,2.1439073496112675,1.0
-2.2872107069569574,-1.3065675143730724,-1.0
-2.71029124766305,1.1862572179401916,1.0
2.61011279736854,1.0903465061623363,1.0
-1.847427320568061,-2.0928210962715923,-1.0
-2.3410776267121918,-1.6965058707091325,-1.0
-1.913253945875652,-2.5883376740911626,-1.0
2.6467940714622866,1.1588802603494135,1.0
1.7978309447936511,-1.8568736734288225,-1.0
1.3588894988461657,2.5241708281836104,1.0
2.175717355212168,2.2475645527774915,1.0
0.4615042023411644,2.4665492474526403,1.0
2.9589110727292653,-2.3721807027390347,-1.0
-1.835111986831755,2.021195543886105,1.0
-2.1393544248212284,-1.5558134002306967,-1.0
-2.049635845378882,-1.5396180545014249,-1.0
2.5156028276876103,1.5582966272383176,1.0
-4.054994014010001,0.43183864634249414,1.0
1.5835310614368254,2.5720223619582665,1.0
2.4136108803667797,-2.36396598532608,-1.0
-4.376599653108528,0.16958263298646625,1.0
1.9393131970737663,2.044071569961346,1.0
-1.8902126496287723,-1.4131122858960177,-1.0
1.944001257234574,-1.968821923214562,-1.0
-1.7518406662631394,-1.7524286039974097,-1.0
2.0642343484111976,-1.9891273660784599,-1.0
2.818497241752815,-2.50661258634494,-1.0
-1.0703663022267804,-3.215988205333845,-1.0
3.351179140568479,0.31347582669354157,1.0
-2.104711190555185,-1.745935428791567,-1.0
3.499552380739508,0.46835216989729234,1.0
1.071738267589379,-1.3716713920587187,-1.0
3.1633216542511837,0.20728995556784469,1.0
1.0796455643144482,2.916136848577705,1.0
2.3177316296134447,-2.1459949186740825,-1.0
1.039237934576747,3.308454823089071,1.0
-2.1698206800560187,-1.2774783106780825,-1.0
1.0908857485839931,-1.5486479050324564,-1.0
-2.5681514478682606,1.695911918072463,1.0
-1.846088113599199,-2.406974590555097,-1.0
3.8766907524514185,-0.46623656459688645,1.0
-1.762204647716246,-2.5440969337718258,-1.0
1.4914706454806337,2.577456222028687,1.0
1.0436679092198822,-1.419755966860134,-1.0
-2.9911149912406807,-0.6060549349618851,-1.0
3.5382124420747947,0.008853779090141067,1.0
-1.2939487139531514,2.2832762132546898,1.0
1.4049756895390706,2.793618714221708,1.0
-0.5592144902200642,3.4124818589353776,1.0
-3.049174291874744,1.5965998637263157,1.0
-1.9357542044048537,3.1384875170222353,1.0
1.5769100771156848,-1.7188307519391814,-1.0
0.41694416159818903,3.593152971439696,1.0
2.1643977727623667,-1.9988109054618222,-1.0
-0.15718138779460045,3.228229010296118,1.0
-2.228447090101259,1.894116711858044,1.0
1.7861575506677236,2.4628502051449805,1.0
2.212877729719942,1.8168875410552912,1.0
-1.878172399022239,2.1458811294616513,1.0
2.37102839658091,1.4487615929135447,-1.0
-2.168878947036278,-3.2573180038359313,-1.0
2.5179892281817575,-2.397039144097989,-1.0
-2.6842073721316155,1.7084023474389194,1.0
1.312354128027999,-1.6826245872737031,-1.0
1.931669098241004,-2.027244492967357,-1.0
-2.0225951438589416,2.2356150648022144,1.0
-2.0258777716686343,-1.6168550814711098,-1.0
-1.0011560376802207,-2.7050725075525195,-1.0
2.6527962031924037,1.0765791210521929,1.0
-0.32818176280080147,3.612186190204198,1.0
1.3249643212440634,-1.6340866037118276,-1.0
1.5145040993999352,-1.720703407175907,-1.0
-2.3819173992970137,2.39315453122879,1.0
-1.391176348132308,3.306946615143758,1.0
-2.001122846063599,-1.6864520517877142,-1.0
-2.6123430605366487,1.830024599170945,1.0
-2.432179838221839,-1.5597385461864146,-1.0
-1.308423746026762,-3.335934836227966,-1.0
-1.5797906346915909,4.190340027931974,1.0
-0.6046006032689022,-4.373421512154596,-1.0
-1.578280337156409,1.929981465417443,1.0
-1.4107639042916553,2.2105842604804953,1.0
-2.606103736570506,-1.422347368871181,-1.0
-1.26646032459887,-3.1813277951526073,-1.0
2.346169270091504,-2.1360029023641407,-1.0
1.957280441859891,1.9003705081408464,1.0
-0.2879096788578017,3.77233155666039,1.0
-2.198237028350087,-1.7723915489560051,-1.0
2.8447252256471103,0.670917620936563,1.0
-1.9562363493556998,-2.40882581732496,-1.0
1.0851512556678415,3.1503398713596367,1.0
-0.9115513809077225,3.5365069068688175,1.0
-2.0524277926042838,-2.127847301658008,-1.0
-1.3574594797680082,2.384689229511623,1.0
0.8325140432370872,-1.5600948370939522,-1.0
-1.6390312558571565,-2.985000577185711,-1.0
1.925522939048806,2.2168887956726424,1.0
-2.2462319671550173,-1.6810067438657623,-1.0
-1.69411816876105,1.525000130802083,1.0
2.4456051255462268,-2.2620939045709556,-1.0
-2.3239183873884697,-1.0457818715976,-1.0
2.2082461097353265,1.9612260816406208,1.0
-1.1629920176288129,-4.2337642094374335,-1.0
3.0188000150894414,-2.567777221632923,-1.0
-2.7703714373964785,-1.009594248060702,-1.0
2.2919051264336905,-2.074444280607909,-1.0
1.8481657847024568,-2.0342218165711348,-1.0
-2.278790935237205,-1.0718413735942804,-1.0
1.0982204638413566,-1.6312035818776751,-1.0
1.1072673688375938,3.186364073175837,1.0
2.2288806666275405,1.8015664269024008,1.0
1.7158586714551036,2.368282228311504,1.0
-0.33183785958198886,5.138440389804114,1.0
1.5996812374344438,2.60433754450073,1.0
1.8164591157615932,2.074479314464277,1.0
-0.17305880032760323,1.798069732323158,1.0
3.0699701954583802,0.6372371233079006,1.0
2.28841346594131,1.8481921412016025,1.0
-3.240468412891007,1.4641476127663862,1.0
2.1396753984374732,-2.0734360049519944,-1.0
-2.419647889928781,-2.171682310020337,-1.0
-1.918009021291793,-2.168449476580534,-1.0
-2.2685547514738698,2.1858146008450747,1.0
1.9306211248451641,2.0383103742442477,1.0
-1.0614877579970003,3.097336894436486,1.0
1.290712147359121,2.8973139575177576,1.0
1.8939505048877654,-2.0399911562726056,-1.0
2.4778142574802384,1.7577403212660339,1.0
-2.1434955299766654,-2.442453220024393,-1.0
1.9361055230858233,-2.0605819398001377,-1.0
-2.4999097719967938,-2.49384340649069,-1.0
-1.7887190588072697,-2.72302450808432,-1.0
-2.7266915304746915,-0.6681897870205595,-1.0
0.7207017674020579,3.467313586208734,1.0
-2.115732532923119,-1.7059548219595304,-1.0
1.4969831586681792,-1.7653414038727115,-1.0
-2.332441222963905,-1.5163400192414742,-1.0
4.095552839860387,-3.1571946131340387,-1.0
2.098626172601564,-2.125570217304178,-1.0
-1.884988978177594,3.6130763877626446,1.0
-1.9526832570035413,-2.0451298595028775,-1.0
-3.3176600366480837,1.8076938806725318,1.0
-1.923426882377656,1.5964482803572815,1.0
-1.4488271703586661,-2.6403222199437635,-1.0
1.9428521074701566,-1.815361127249425,-1.0
2.545927769730647,-2.2129779017691056,-1.0
4.407793200391534,-0.8172516828444092,1.0
-1.3266864202580757,3.0010870985444784,1.0
2.0516295329783842,-2.0611367664999554,-1.0
2.5201441134816975,-2.282898836524129,-1.0
-0.42760002234363537,3.21434948627562,1.0
-0.8349221983517789,2.680836231825912,1.0
-2.3621851928156916,3.6630903408634197,1.0
3.5008943812045343,0.29085625895320066,1.0
3.1209042187052547,-2.561999122669168,-1.0
2.4696087088458065,-2.2416317658258125,-1.0
-1.9045473383718017,2.6781240977503398,1.0
0.2118455516536284,4.414257170890846,1.0
3.3444477631522895,0.2858997771764571,1.0
-2.8580766189718787,-1.168086514328017,-1.0
-1.9651825336103823,-2.2178400957221958,-1.0
2.8777722010981734,0.7506338334021634,1.0
1.2357917736917268,-1.6380277268396224,-1.0
1.5722506644280387,-1.7528355160617493,-1.0
-2.131785780563957,1.3369223197910705,1.0
3.2437681166330123,0.7767333925136579,1.0
-1.9629954786021915,1.6446605249026456,1.0
-2.3440073383472613,-1.5375301051668337,-1.0
-1.3051763808942611,1.5849628544581498,1.0
2.3085110461503584,1.6106145551857913,1.0
2.740961031729374,-2.381126601065506,-1.0
2.233200452113736,-2.2767213833967155,-1.0
-2.4041250736292072,1.338773499758066,1.0
2.096218500786604,-2.1915536667902127,-1.0
-2.2078308952903405,-1.7521518338084974,-1.0
-3.1592678283221476,-0.41191346904684134,-1.0
-1.957385199949704,0.36722815952466825,-1.0
-1.3579427712060652,3.123239041676955,1.0
0.858309424044281,3.104977602883602,1.0
-2.033086844544905,1.7452396211281438,1.0
2.1876505249333853,1.8364392060596033,1.0
2.0225432858881134,1.7915165979238608,1.0
-2.0823304319410365,-0.9994664475548865,-1.0
1.8433270198878715,-1.9125370624074827,-1.0
-1.4994816580599482,-3.1280747235627113,-1.0
-2.1958858787083586,1.9673783810427643,1.0
2.4711409433963336,-2.2637162025622377,-1.0
-1.875659913042005,-1.9118665702044444,-1.0
1.0784418979284154,-1.520949972637947,-1.0
2.918659052725066,1.1495395866228288,1.0
-1.7390261569429848,2.7480983102475607,1.0
-3.0509887644302447,1.5833406333806277,1.0
-1.9492002937418609,1.6388248002912413,1.0
-1.9195282569858676,-1.8195369693859471,-1.0
-0.08589977851609354,4.721029136845139,1.0
3.351120350356674,-2.905866367592236,-1.0
-4.385807470701126,0.4145316912528396,1.0
-2.132609910997912,-2.658217847873175,-1.0
-1.3437796997653995,2.440758040640687,1.0
-2.847835734557602,-1.426378732201655,-1.0
-1.8504048006997402,2.62573874656871,1.0
3.144594400604852,0.3000782820118906,1.0
-2.0909909241383304,-1.9254699909880473,-1.0
-0.9012484534749765,1.4963277287797927,1.0
-2.2077895222953425,-1.3739775308713638,-1.0
-1.4246467158755869,2.32242539410987,1.0
1.911531784740519,-2.0624947554937894,-1.0
-1.7003425362888231,-2.894943275219526,-1.0
-3.098721075245127,0.1007321602642488,-1.0
-1.4654290722339378,-3.0566243626975753,-1.0
2.5939312154241665,-2.492433234764661,-1.0
0.5853055529702686,-1.310323955850885,-1.0
-1.5684765955672435,-2.5109263106335384,-1.0
-0.5135442521506506,2.928289297267277,1.0
1.6926093775749727,-1.8204776520948307,-1.0
2.733796434770397,-2.410404686176427,-1.0
-2.258390759477401,-2.417122951575322,-1.0
-1.3258925406241122,-3.3842637182635755,-1.0
2.303005227642954,-1.989658624062915,-1.0
1.8483028363768639,-1.9638736580590375,-1.0
-2.6474234380947737,-0.6301668408490202,-1.0
-1.143176326160034,2.2389266905815965,1.0
-2.3674808337093585,1.5946067418211165,1.0
-0.9278723004383889,2.5790942616145154,1.0
1.2619376424530357,2.814121344927495,1.0
-2.0997384350352744,1.7907272463690975,1.0
1.944263233292659,1.8512639086700018,1.0
2.414727331148342,1.250028763704043,1.0
1.5266340520395658,-1.793874944596273,-1.0
-2.346841847229786,2.2583838128038742,1.0
-2.4619909325433786,-1.286833214253381,-1.0
2.643018357075349,-2.373797286858305,-1.0
-0.19369739183572454,4.533246670046987,1.0
-3.225071101640149,1.9036056138081405,1.0
-1.3759964096910813,-3.6701269577835465,-1.0
-1.3493030652632263,1.3880768952552707,1.0
-1.6061047308619858,-2.6045882602881885,-1.0
-2.8842245278679566,-0.5651146979761279,-1.0
-2.3871184003080574,-1.824973702478241,-1.0
0.5061493927033305,3.620082524458576,1.0
-1.8912421918603384,1.8064567086374514,1.0
1.5604962538813896,-1.650556518576273,-1.0
2.8178865005624587,0.5372703398131722,1.0
-4.017164632048098,0.9629211827664221,1.0
2.5641161735004285,-2.2421130485700695,-1.0
-0.4700844903479795,5.250984221645167,1.0
1.438383738087254,-1.691305646310849,-1.0
-2.070585266812144,1.8839037235459632,1.0
-2.031947664559838,2.677710844913723,1.0
1.2814035189804978,-1.5473971552542918,-1.0
1.5896846284655688,2.576388077131763,1.0
1.6084533158130028,2.9023502028503043,1.0
-0.3396416644493554,1.7957658821080653,1.0
2.4395843055482045,-2.00727818595281,-1.0
-0.4287832856647169,3.1509196451460237,1.0
-2.2022483394110277,-1.0625442120239703,-1.0
2.947108806466354,-2.49720159172938,-1.0
-3.893175541480473,1.1034648324267704,1.0
-1.4584206735421947,-2.605890050104364,-1.0
-2.8785673587040765,-0.4913712147168774,-1.0
-1.4435316836582475,-2.1288231955811963,-1.0
1.9297073733722314,2.3134938558602482,1.0
-2.495144303351894,-1.8000603548694745,-1.0
-1.9637006543506377,-2.3095223575276016,-1.0
3.3173358324376485,0.10320477446910714,1.0
2.5709342306729415,1.4390459469610057,1.0
-1.2683503198721624,2.8782886397644982,1.0
2.0332255665371655,2.0980231838606653,1.0
-0.40885028589144135,3.380062411993703,1.0
1.9967104007756842,2.217301737424473,1.0
4.292294167342511,-0.7849982273802989,1.0
1.6934008275503256,-1.9170385505286855,-1.0
0.03980228554179721,4.482932438689363,1.0
